Date_ID,Date,Day,Month,Month_Name,Quarter,Year,Week_Number,Day_of_Week,Is_Weekend
20230618,2023-06-18,18,6,June,2,2023,24,Sunday,True
20230619,2023-06-19,19,6,June,2,2023,25,Monday,False
20230620,2023-06-20,20,6,June,2,2023,25,Tuesday,False
20230621,2023-06-21,21,6,June,2,2023,25,Wednesday,False
20230622,2023-06-22,22,6,June,2,2023,25,Thursday,False
20230623,2023-06-23,23,6,June,2,2023,25,Friday,False
20230624,2023-06-24,24,6,June,2,2023,25,Saturday,True
20230625,2023-06-25,25,6,June,2,2023,25,Sunday,True
20230626,2023-06-26,26,6,June,2,2023,26,Monday,False
20230627,2023-06-27,27,6,June,2,2023,26,Tuesday,False
20230628,2023-06-28,28,6,June,2,2023,26,Wednesday,False
20230629,2023-06-29,29,6,June,2,2023,26,Thursday,False
20230630,2023-06-30,30,6,June,2,2023,26,Friday,False
20230701,2023-07-01,1,7,July,3,2023,26,Saturday,True
20230702,2023-07-02,2,7,July,3,2023,26,Sunday,True
20230703,2023-07-03,3,7,July,3,2023,27,Monday,False
20230704,2023-07-04,4,7,July,3,2023,27,Tuesday,False
20230705,2023-07-05,5,7,July,3,2023,27,Wednesday,False
20230706,2023-07-06,6,7,July,3,2023,27,Thursday,False
20230707,2023-07-07,7,7,July,3,2023,27,Friday,False
20230708,2023-07-08,8,7,July,3,2023,27,Saturday,True
20230709,2023-07-09,9,7,July,3,2023,27,Sunday,True
20230710,2023-07-10,10,7,July,3,2023,28,Monday,False
20230711,2023-07-11,11,7,July,3,2023,28,Tuesday,False
20230712,2023-07-12,12,7,July,3,2023,28,Wednesday,False
20230713,2023-07-13,13,7,July,3,2023,28,Thursday,False
20230714,2023-07-14,14,7,July,3,2023,28,Friday,False
20230715,2023-07-15,15,7,July,3,2023,28,Saturday,True
20230716,2023-07-16,16,7,July,3,2023,28,Sunday,True
20230717,2023-07-17,17,7,July,3,2023,29,Monday,False
20230718,2023-07-18,18,7,July,3,2023,29,Tuesday,False
20230719,2023-07-19,19,7,July,3,2023,29,Wednesday,False
20230720,2023-07-20,20,7,July,3,2023,29,Thursday,False
20230721,2023-07-21,21,7,July,3,2023,29,Friday,False
20230722,2023-07-22,22,7,July,3,2023,29,Saturday,True
20230723,2023-07-23,23,7,July,3,2023,29,Sunday,True
20230724,2023-07-24,24,7,July,3,2023,30,Monday,False
20230725,2023-07-25,25,7,July,3,2023,30,Tuesday,False
20230726,2023-07-26,26,7,July,3,2023,30,Wednesday,False
20230727,2023-07-27,27,7,July,3,2023,30,Thursday,False
20230728,2023-07-28,28,7,July,3,2023,30,Friday,False
20230729,2023-07-29,29,7,July,3,2023,30,Saturday,True
20230730,2023-07-30,30,7,July,3,2023,30,Sunday,True
20230731,2023-07-31,31,7,July,3,2023,31,Monday,False
20230801,2023-08-01,1,8,August,3,2023,31,Tuesday,False
20230802,2023-08-02,2,8,August,3,2023,31,Wednesday,False
20230803,2023-08-03,3,8,August,3,2023,31,Thursday,False
20230804,2023-08-04,4,8,August,3,2023,31,Friday,False
20230805,2023-08-05,5,8,August,3,2023,31,Saturday,True
20230806,2023-08-06,6,8,August,3,2023,31,Sunday,True
20230807,2023-08-07,7,8,August,3,2023,32,Monday,False
20230808,2023-08-08,8,8,August,3,2023,32,Tuesday,False
20230809,2023-08-09,9,8,August,3,2023,32,Wednesday,False
20230810,2023-08-10,10,8,August,3,2023,32,Thursday,False
20230811,2023-08-11,11,8,August,3,2023,32,Friday,False
20230812,2023-08-12,12,8,August,3,2023,32,Saturday,True
20230813,2023-08-13,13,8,August,3,2023,32,Sunday,True
20230814,2023-08-14,14,8,August,3,2023,33,Monday,False
20230815,2023-08-15,15,8,August,3,2023,33,Tuesday,False
20230816,2023-08-16,16,8,August,3,2023,33,Wednesday,False
20230817,2023-08-17,17,8,August,3,2023,33,Thursday,False
20230818,2023-08-18,18,8,August,3,2023,33,Friday,False
20230819,2023-08-19,19,8,August,3,2023,33,Saturday,True
20230820,2023-08-20,20,8,August,3,2023,33,Sunday,True
20230821,2023-08-21,21,8,August,3,2023,34,Monday,False
20230822,2023-08-22,22,8,August,3,2023,34,Tuesday,False
20230823,2023-08-23,23,8,August,3,2023,34,Wednesday,False
20230824,2023-08-24,24,8,August,3,2023,34,Thursday,False
20230825,2023-08-25,25,8,August,3,2023,34,Friday,False
20230826,2023-08-26,26,8,August,3,2023,34,Saturday,True
20230827,2023-08-27,27,8,August,3,2023,34,Sunday,True
20230828,2023-08-28,28,8,August,3,2023,35,Monday,False
20230829,2023-08-29,29,8,August,3,2023,35,Tuesday,False
20230830,2023-08-30,30,8,August,3,2023,35,Wednesday,False
20230831,2023-08-31,31,8,August,3,2023,35,Thursday,False
20230901,2023-09-01,1,9,September,3,2023,35,Friday,False
20230902,2023-09-02,2,9,September,3,2023,35,Saturday,True
20230903,2023-09-03,3,9,September,3,2023,35,Sunday,True
20230904,2023-09-04,4,9,September,3,2023,36,Monday,False
20230905,2023-09-05,5,9,September,3,2023,36,Tuesday,False
20230906,2023-09-06,6,9,September,3,2023,36,Wednesday,False
20230907,2023-09-07,7,9,September,3,2023,36,Thursday,False
20230908,2023-09-08,8,9,September,3,2023,36,Friday,False
20230909,2023-09-09,9,9,September,3,2023,36,Saturday,True
20230910,2023-09-10,10,9,September,3,2023,36,Sunday,True
20230911,2023-09-11,11,9,September,3,2023,37,Monday,False
20230912,2023-09-12,12,9,September,3,2023,37,Tuesday,False
20230913,2023-09-13,13,9,September,3,2023,37,Wednesday,False
20230914,2023-09-14,14,9,September,3,2023,37,Thursday,False
20230915,2023-09-15,15,9,September,3,2023,37,Friday,False
20230916,2023-09-16,16,9,September,3,2023,37,Saturday,True
20230917,2023-09-17,17,9,September,3,2023,37,Sunday,True
20230918,2023-09-18,18,9,September,3,2023,38,Monday,False
20230919,2023-09-19,19,9,September,3,2023,38,Tuesday,False
20230920,2023-09-20,20,9,September,3,2023,38,Wednesday,False
20230921,2023-09-21,21,9,September,3,2023,38,Thursday,False
20230922,2023-09-22,22,9,September,3,2023,38,Friday,False
20230923,2023-09-23,23,9,September,3,2023,38,Saturday,True
20230924,2023-09-24,24,9,September,3,2023,38,Sunday,True
20230925,2023-09-25,25,9,September,3,2023,39,Monday,False
20230926,2023-09-26,26,9,September,3,2023,39,Tuesday,False
20230927,2023-09-27,27,9,September,3,2023,39,Wednesday,False
20230928,2023-09-28,28,9,September,3,2023,39,Thursday,False
20230929,2023-09-29,29,9,September,3,2023,39,Friday,False
20230930,2023-09-30,30,9,September,3,2023,39,Saturday,True
20231001,2023-10-01,1,10,October,4,2023,39,Sunday,True
20231002,2023-10-02,2,10,October,4,2023,40,Monday,False
20231003,2023-10-03,3,10,October,4,2023,40,Tuesday,False
20231004,2023-10-04,4,10,October,4,2023,40,Wednesday,False
20231005,2023-10-05,5,10,October,4,2023,40,Thursday,False
20231006,2023-10-06,6,10,October,4,2023,40,Friday,False
20231007,2023-10-07,7,10,October,4,2023,40,Saturday,True
20231008,2023-10-08,8,10,October,4,2023,40,Sunday,True
20231009,2023-10-09,9,10,October,4,2023,41,Monday,False
20231010,2023-10-10,10,10,October,4,2023,41,Tuesday,False
20231011,2023-10-11,11,10,October,4,2023,41,Wednesday,False
20231012,2023-10-12,12,10,October,4,2023,41,Thursday,False
20231013,2023-10-13,13,10,October,4,2023,41,Friday,False
20231014,2023-10-14,14,10,October,4,2023,41,Saturday,True
20231015,2023-10-15,15,10,October,4,2023,41,Sunday,True
20231016,2023-10-16,16,10,October,4,2023,42,Monday,False
20231017,2023-10-17,17,10,October,4,2023,42,Tuesday,False
20231018,2023-10-18,18,10,October,4,2023,42,Wednesday,False
20231019,2023-10-19,19,10,October,4,2023,42,Thursday,False
20231020,2023-10-20,20,10,October,4,2023,42,Friday,False
20231021,2023-10-21,21,10,October,4,2023,42,Saturday,True
20231022,2023-10-22,22,10,October,4,2023,42,Sunday,True
20231023,2023-10-23,23,10,October,4,2023,43,Monday,False
20231024,2023-10-24,24,10,October,4,2023,43,Tuesday,False
20231025,2023-10-25,25,10,October,4,2023,43,Wednesday,False
20231026,2023-10-26,26,10,October,4,2023,43,Thursday,False
20231027,2023-10-27,27,10,October,4,2023,43,Friday,False
20231028,2023-10-28,28,10,October,4,2023,43,Saturday,True
20231029,2023-10-29,29,10,October,4,2023,43,Sunday,True
20231030,2023-10-30,30,10,October,4,2023,44,Monday,False
20231031,2023-10-31,31,10,October,4,2023,44,Tuesday,False
20231101,2023-11-01,1,11,November,4,2023,44,Wednesday,False
20231102,2023-11-02,2,11,November,4,2023,44,Thursday,False
20231103,2023-11-03,3,11,November,4,2023,44,Friday,False
20231104,2023-11-04,4,11,November,4,2023,44,Saturday,True
20231105,2023-11-05,5,11,November,4,2023,44,Sunday,True
20231106,2023-11-06,6,11,November,4,2023,45,Monday,False
20231107,2023-11-07,7,11,November,4,2023,45,Tuesday,False
20231108,2023-11-08,8,11,November,4,2023,45,Wednesday,False
20231109,2023-11-09,9,11,November,4,2023,45,Thursday,False
20231110,2023-11-10,10,11,November,4,2023,45,Friday,False
20231111,2023-11-11,11,11,November,4,2023,45,Saturday,True
20231112,2023-11-12,12,11,November,4,2023,45,Sunday,True
20231113,2023-11-13,13,11,November,4,2023,46,Monday,False
20231114,2023-11-14,14,11,November,4,2023,46,Tuesday,False
20231115,2023-11-15,15,11,November,4,2023,46,Wednesday,False
20231116,2023-11-16,16,11,November,4,2023,46,Thursday,False
20231117,2023-11-17,17,11,November,4,2023,46,Friday,False
20231118,2023-11-18,18,11,November,4,2023,46,Saturday,True
20231119,2023-11-19,19,11,November,4,2023,46,Sunday,True
20231120,2023-11-20,20,11,November,4,2023,47,Monday,False
20231121,2023-11-21,21,11,November,4,2023,47,Tuesday,False
20231122,2023-11-22,22,11,November,4,2023,47,Wednesday,False
20231123,2023-11-23,23,11,November,4,2023,47,Thursday,False
20231124,2023-11-24,24,11,November,4,2023,47,Friday,False
20231125,2023-11-25,25,11,November,4,2023,47,Saturday,True
20231126,2023-11-26,26,11,November,4,2023,47,Sunday,True
20231127,2023-11-27,27,11,November,4,2023,48,Monday,False
20231128,2023-11-28,28,11,November,4,2023,48,Tuesday,False
20231129,2023-11-29,29,11,November,4,2023,48,Wednesday,False
20231130,2023-11-30,30,11,November,4,2023,48,Thursday,False
20231201,2023-12-01,1,12,December,4,2023,48,Friday,False
20231202,2023-12-02,2,12,December,4,2023,48,Saturday,True
20231203,2023-12-03,3,12,December,4,2023,48,Sunday,True
20231204,2023-12-04,4,12,December,4,2023,49,Monday,False
20231205,2023-12-05,5,12,December,4,2023,49,Tuesday,False
20231206,2023-12-06,6,12,December,4,2023,49,Wednesday,False
20231207,2023-12-07,7,12,December,4,2023,49,Thursday,False
20231208,2023-12-08,8,12,December,4,2023,49,Friday,False
20231209,2023-12-09,9,12,December,4,2023,49,Saturday,True
20231210,2023-12-10,10,12,December,4,2023,49,Sunday,True
20231211,2023-12-11,11,12,December,4,2023,50,Monday,False
20231212,2023-12-12,12,12,December,4,2023,50,Tuesday,False
20231213,2023-12-13,13,12,December,4,2023,50,Wednesday,False
20231214,2023-12-14,14,12,December,4,2023,50,Thursday,False
20231215,2023-12-15,15,12,December,4,2023,50,Friday,False
20231216,2023-12-16,16,12,December,4,2023,50,Saturday,True
20231217,2023-12-17,17,12,December,4,2023,50,Sunday,True
20231218,2023-12-18,18,12,December,4,2023,51,Monday,False
20231219,2023-12-19,19,12,December,4,2023,51,Tuesday,False
20231220,2023-12-20,20,12,December,4,2023,51,Wednesday,False
20231221,2023-12-21,21,12,December,4,2023,51,Thursday,False
20231222,2023-12-22,22,12,December,4,2023,51,Friday,False
20231223,2023-12-23,23,12,December,4,2023,51,Saturday,True
20231224,2023-12-24,24,12,December,4,2023,51,Sunday,True
20231225,2023-12-25,25,12,December,4,2023,52,Monday,False
20231226,2023-12-26,26,12,December,4,2023,52,Tuesday,False
20231227,2023-12-27,27,12,December,4,2023,52,Wednesday,False
20231228,2023-12-28,28,12,December,4,2023,52,Thursday,False
20231229,2023-12-29,29,12,December,4,2023,52,Friday,False
20231230,2023-12-30,30,12,December,4,2023,52,Saturday,True
20231231,2023-12-31,31,12,December,4,2023,52,Sunday,True
20240101,2024-01-01,1,1,January,1,2024,1,Monday,False
20240102,2024-01-02,2,1,January,1,2024,1,Tuesday,False
20240103,2024-01-03,3,1,January,1,2024,1,Wednesday,False
20240104,2024-01-04,4,1,January,1,2024,1,Thursday,False
20240105,2024-01-05,5,1,January,1,2024,1,Friday,False
20240106,2024-01-06,6,1,January,1,2024,1,Saturday,True
20240107,2024-01-07,7,1,January,1,2024,1,Sunday,True
20240108,2024-01-08,8,1,January,1,2024,2,Monday,False
20240109,2024-01-09,9,1,January,1,2024,2,Tuesday,False
20240110,2024-01-10,10,1,January,1,2024,2,Wednesday,False
20240111,2024-01-11,11,1,January,1,2024,2,Thursday,False
20240112,2024-01-12,12,1,January,1,2024,2,Friday,False
20240113,2024-01-13,13,1,January,1,2024,2,Saturday,True
20240114,2024-01-14,14,1,January,1,2024,2,Sunday,True
20240115,2024-01-15,15,1,January,1,2024,3,Monday,False
20240116,2024-01-16,16,1,January,1,2024,3,Tuesday,False
20240117,2024-01-17,17,1,January,1,2024,3,Wednesday,False
20240118,2024-01-18,18,1,January,1,2024,3,Thursday,False
20240119,2024-01-19,19,1,January,1,2024,3,Friday,False
20240120,2024-01-20,20,1,January,1,2024,3,Saturday,True
20240121,2024-01-21,21,1,January,1,2024,3,Sunday,True
20240122,2024-01-22,22,1,January,1,2024,4,Monday,False
20240123,2024-01-23,23,1,January,1,2024,4,Tuesday,False
20240124,2024-01-24,24,1,January,1,2024,4,Wednesday,False
20240125,2024-01-25,25,1,January,1,2024,4,Thursday,False
20240126,2024-01-26,26,1,January,1,2024,4,Friday,False
20240127,2024-01-27,27,1,January,1,2024,4,Saturday,True
20240128,2024-01-28,28,1,January,1,2024,4,Sunday,True
20240129,2024-01-29,29,1,January,1,2024,5,Monday,False
20240130,2024-01-30,30,1,January,1,2024,5,Tuesday,False
20240131,2024-01-31,31,1,January,1,2024,5,Wednesday,False
20240201,2024-02-01,1,2,February,1,2024,5,Thursday,False
20240202,2024-02-02,2,2,February,1,2024,5,Friday,False
20240203,2024-02-03,3,2,February,1,2024,5,Saturday,True
20240204,2024-02-04,4,2,February,1,2024,5,Sunday,True
20240205,2024-02-05,5,2,February,1,2024,6,Monday,False
20240206,2024-02-06,6,2,February,1,2024,6,Tuesday,False
20240207,2024-02-07,7,2,February,1,2024,6,Wednesday,False
20240208,2024-02-08,8,2,February,1,2024,6,Thursday,False
20240209,2024-02-09,9,2,February,1,2024,6,Friday,False
20240210,2024-02-10,10,2,February,1,2024,6,Saturday,True
20240211,2024-02-11,11,2,February,1,2024,6,Sunday,True
20240212,2024-02-12,12,2,February,1,2024,7,Monday,False
20240213,2024-02-13,13,2,February,1,2024,7,Tuesday,False
20240214,2024-02-14,14,2,February,1,2024,7,Wednesday,False
20240215,2024-02-15,15,2,February,1,2024,7,Thursday,False
20240216,2024-02-16,16,2,February,1,2024,7,Friday,False
20240217,2024-02-17,17,2,February,1,2024,7,Saturday,True
20240218,2024-02-18,18,2,February,1,2024,7,Sunday,True
20240219,2024-02-19,19,2,February,1,2024,8,Monday,False
20240220,2024-02-20,20,2,February,1,2024,8,Tuesday,False
20240221,2024-02-21,21,2,February,1,2024,8,Wednesday,False
20240222,2024-02-22,22,2,February,1,2024,8,Thursday,False
20240223,2024-02-23,23,2,February,1,2024,8,Friday,False
20240224,2024-02-24,24,2,February,1,2024,8,Saturday,True
20240225,2024-02-25,25,2,February,1,2024,8,Sunday,True
20240226,2024-02-26,26,2,February,1,2024,9,Monday,False
20240227,2024-02-27,27,2,February,1,2024,9,Tuesday,False
20240228,2024-02-28,28,2,February,1,2024,9,Wednesday,False
20240229,2024-02-29,29,2,February,1,2024,9,Thursday,False
20240301,2024-03-01,1,3,March,1,2024,9,Friday,False
20240302,2024-03-02,2,3,March,1,2024,9,Saturday,True
20240303,2024-03-03,3,3,March,1,2024,9,Sunday,True
20240304,2024-03-04,4,3,March,1,2024,10,Monday,False
20240305,2024-03-05,5,3,March,1,2024,10,Tuesday,False
20240306,2024-03-06,6,3,March,1,2024,10,Wednesday,False
20240307,2024-03-07,7,3,March,1,2024,10,Thursday,False
20240308,2024-03-08,8,3,March,1,2024,10,Friday,False
20240309,2024-03-09,9,3,March,1,2024,10,Saturday,True
20240310,2024-03-10,10,3,March,1,2024,10,Sunday,True
20240311,2024-03-11,11,3,March,1,2024,11,Monday,False
20240312,2024-03-12,12,3,March,1,2024,11,Tuesday,False
20240313,2024-03-13,13,3,March,1,2024,11,Wednesday,False
20240314,2024-03-14,14,3,March,1,2024,11,Thursday,False
20240315,2024-03-15,15,3,March,1,2024,11,Friday,False
20240316,2024-03-16,16,3,March,1,2024,11,Saturday,True
20240317,2024-03-17,17,3,March,1,2024,11,Sunday,True
20240318,2024-03-18,18,3,March,1,2024,12,Monday,False
20240319,2024-03-19,19,3,March,1,2024,12,Tuesday,False
20240320,2024-03-20,20,3,March,1,2024,12,Wednesday,False
20240321,2024-03-21,21,3,March,1,2024,12,Thursday,False
20240322,2024-03-22,22,3,March,1,2024,12,Friday,False
20240323,2024-03-23,23,3,March,1,2024,12,Saturday,True
20240324,2024-03-24,24,3,March,1,2024,12,Sunday,True
20240325,2024-03-25,25,3,March,1,2024,13,Monday,False
20240326,2024-03-26,26,3,March,1,2024,13,Tuesday,False
20240327,2024-03-27,27,3,March,1,2024,13,Wednesday,False
20240328,2024-03-28,28,3,March,1,2024,13,Thursday,False
20240329,2024-03-29,29,3,March,1,2024,13,Friday,False
20240330,2024-03-30,30,3,March,1,2024,13,Saturday,True
20240331,2024-03-31,31,3,March,1,2024,13,Sunday,True
20240401,2024-04-01,1,4,April,2,2024,14,Monday,False
20240402,2024-04-02,2,4,April,2,2024,14,Tuesday,False
20240403,2024-04-03,3,4,April,2,2024,14,Wednesday,False
20240404,2024-04-04,4,4,April,2,2024,14,Thursday,False
20240405,2024-04-05,5,4,April,2,2024,14,Friday,False
20240406,2024-04-06,6,4,April,2,2024,14,Saturday,True
20240407,2024-04-07,7,4,April,2,2024,14,Sunday,True
20240408,2024-04-08,8,4,April,2,2024,15,Monday,False
20240409,2024-04-09,9,4,April,2,2024,15,Tuesday,False
20240410,2024-04-10,10,4,April,2,2024,15,Wednesday,False
20240411,2024-04-11,11,4,April,2,2024,15,Thursday,False
20240412,2024-04-12,12,4,April,2,2024,15,Friday,False
20240413,2024-04-13,13,4,April,2,2024,15,Saturday,True
20240414,2024-04-14,14,4,April,2,2024,15,Sunday,True
20240415,2024-04-15,15,4,April,2,2024,16,Monday,False
20240416,2024-04-16,16,4,April,2,2024,16,Tuesday,False
20240417,2024-04-17,17,4,April,2,2024,16,Wednesday,False
20240418,2024-04-18,18,4,April,2,2024,16,Thursday,False
20240419,2024-04-19,19,4,April,2,2024,16,Friday,False
20240420,2024-04-20,20,4,April,2,2024,16,Saturday,True
20240421,2024-04-21,21,4,April,2,2024,16,Sunday,True
20240422,2024-04-22,22,4,April,2,2024,17,Monday,False
20240423,2024-04-23,23,4,April,2,2024,17,Tuesday,False
20240424,2024-04-24,24,4,April,2,2024,17,Wednesday,False
20240425,2024-04-25,25,4,April,2,2024,17,Thursday,False
20240426,2024-04-26,26,4,April,2,2024,17,Friday,False
20240427,2024-04-27,27,4,April,2,2024,17,Saturday,True
20240428,2024-04-28,28,4,April,2,2024,17,Sunday,True
20240429,2024-04-29,29,4,April,2,2024,18,Monday,False
20240430,2024-04-30,30,4,April,2,2024,18,Tuesday,False
20240501,2024-05-01,1,5,May,2,2024,18,Wednesday,False
20240502,2024-05-02,2,5,May,2,2024,18,Thursday,False
20240503,2024-05-03,3,5,May,2,2024,18,Friday,False
20240504,2024-05-04,4,5,May,2,2024,18,Saturday,True
20240505,2024-05-05,5,5,May,2,2024,18,Sunday,True
20240506,2024-05-06,6,5,May,2,2024,19,Monday,False
20240507,2024-05-07,7,5,May,2,2024,19,Tuesday,False
20240508,2024-05-08,8,5,May,2,2024,19,Wednesday,False
20240509,2024-05-09,9,5,May,2,2024,19,Thursday,False
20240510,2024-05-10,10,5,May,2,2024,19,Friday,False
20240511,2024-05-11,11,5,May,2,2024,19,Saturday,True
20240512,2024-05-12,12,5,May,2,2024,19,Sunday,True
20240513,2024-05-13,13,5,May,2,2024,20,Monday,False
20240514,2024-05-14,14,5,May,2,2024,20,Tuesday,False
20240515,2024-05-15,15,5,May,2,2024,20,Wednesday,False
20240516,2024-05-16,16,5,May,2,2024,20,Thursday,False
20240517,2024-05-17,17,5,May,2,2024,20,Friday,False
20240518,2024-05-18,18,5,May,2,2024,20,Saturday,True
20240519,2024-05-19,19,5,May,2,2024,20,Sunday,True
20240520,2024-05-20,20,5,May,2,2024,21,Monday,False
20240521,2024-05-21,21,5,May,2,2024,21,Tuesday,False
20240522,2024-05-22,22,5,May,2,2024,21,Wednesday,False
20240523,2024-05-23,23,5,May,2,2024,21,Thursday,False
20240524,2024-05-24,24,5,May,2,2024,21,Friday,False
20240525,2024-05-25,25,5,May,2,2024,21,Saturday,True
20240526,2024-05-26,26,5,May,2,2024,21,Sunday,True
20240527,2024-05-27,27,5,May,2,2024,22,Monday,False
20240528,2024-05-28,28,5,May,2,2024,22,Tuesday,False
20240529,2024-05-29,29,5,May,2,2024,22,Wednesday,False
20240530,2024-05-30,30,5,May,2,2024,22,Thursday,False
20240531,2024-05-31,31,5,May,2,2024,22,Friday,False
20240601,2024-06-01,1,6,June,2,2024,22,Saturday,True
20240602,2024-06-02,2,6,June,2,2024,22,Sunday,True
20240603,2024-06-03,3,6,June,2,2024,23,Monday,False
20240604,2024-06-04,4,6,June,2,2024,23,Tuesday,False
20240605,2024-06-05,5,6,June,2,2024,23,Wednesday,False
20240606,2024-06-06,6,6,June,2,2024,23,Thursday,False
20240607,2024-06-07,7,6,June,2,2024,23,Friday,False
20240608,2024-06-08,8,6,June,2,2024,23,Saturday,True
20240609,2024-06-09,9,6,June,2,2024,23,Sunday,True
20240610,2024-06-10,10,6,June,2,2024,24,Monday,False
20240611,2024-06-11,11,6,June,2,2024,24,Tuesday,False
20240612,2024-06-12,12,6,June,2,2024,24,Wednesday,False
20240613,2024-06-13,13,6,June,2,2024,24,Thursday,False
20240614,2024-06-14,14,6,June,2,2024,24,Friday,False
20240615,2024-06-15,15,6,June,2,2024,24,Saturday,True
20240616,2024-06-16,16,6,June,2,2024,24,Sunday,True
20240617,2024-06-17,17,6,June,2,2024,25,Monday,False
20240618,2024-06-18,18,6,June,2,2024,25,Tuesday,False
20240619,2024-06-19,19,6,June,2,2024,25,Wednesday,False
20240620,2024-06-20,20,6,June,2,2024,25,Thursday,False
20240621,2024-06-21,21,6,June,2,2024,25,Friday,False
20240622,2024-06-22,22,6,June,2,2024,25,Saturday,True
20240623,2024-06-23,23,6,June,2,2024,25,Sunday,True
20240624,2024-06-24,24,6,June,2,2024,26,Monday,False
20240625,2024-06-25,25,6,June,2,2024,26,Tuesday,False
20240626,2024-06-26,26,6,June,2,2024,26,Wednesday,False
20240627,2024-06-27,27,6,June,2,2024,26,Thursday,False
20240628,2024-06-28,28,6,June,2,2024,26,Friday,False
20240629,2024-06-29,29,6,June,2,2024,26,Saturday,True
20240630,2024-06-30,30,6,June,2,2024,26,Sunday,True
20240701,2024-07-01,1,7,July,3,2024,27,Monday,False
20240702,2024-07-02,2,7,July,3,2024,27,Tuesday,False
20240703,2024-07-03,3,7,July,3,2024,27,Wednesday,False
20240704,2024-07-04,4,7,July,3,2024,27,Thursday,False
20240705,2024-07-05,5,7,July,3,2024,27,Friday,False
20240706,2024-07-06,6,7,July,3,2024,27,Saturday,True
20240707,2024-07-07,7,7,July,3,2024,27,Sunday,True
20240708,2024-07-08,8,7,July,3,2024,28,Monday,False
20240709,2024-07-09,9,7,July,3,2024,28,Tuesday,False
20240710,2024-07-10,10,7,July,3,2024,28,Wednesday,False
20240711,2024-07-11,11,7,July,3,2024,28,Thursday,False
20240712,2024-07-12,12,7,July,3,2024,28,Friday,False
20240713,2024-07-13,13,7,July,3,2024,28,Saturday,True
20240714,2024-07-14,14,7,July,3,2024,28,Sunday,True
20240715,2024-07-15,15,7,July,3,2024,29,Monday,False
20240716,2024-07-16,16,7,July,3,2024,29,Tuesday,False
20240717,2024-07-17,17,7,July,3,2024,29,Wednesday,False
20240718,2024-07-18,18,7,July,3,2024,29,Thursday,False
20240719,2024-07-19,19,7,July,3,2024,29,Friday,False
20240720,2024-07-20,20,7,July,3,2024,29,Saturday,True
20240721,2024-07-21,21,7,July,3,2024,29,Sunday,True
20240722,2024-07-22,22,7,July,3,2024,30,Monday,False
20240723,2024-07-23,23,7,July,3,2024,30,Tuesday,False
20240724,2024-07-24,24,7,July,3,2024,30,Wednesday,False
20240725,2024-07-25,25,7,July,3,2024,30,Thursday,False
20240726,2024-07-26,26,7,July,3,2024,30,Friday,False
20240727,2024-07-27,27,7,July,3,2024,30,Saturday,True
20240728,2024-07-28,28,7,July,3,2024,30,Sunday,True
20240729,2024-07-29,29,7,July,3,2024,31,Monday,False
20240730,2024-07-30,30,7,July,3,2024,31,Tuesday,False
20240731,2024-07-31,31,7,July,3,2024,31,Wednesday,False
20240801,2024-08-01,1,8,August,3,2024,31,Thursday,False
20240802,2024-08-02,2,8,August,3,2024,31,Friday,False
20240803,2024-08-03,3,8,August,3,2024,31,Saturday,True
20240804,2024-08-04,4,8,August,3,2024,31,Sunday,True
20240805,2024-08-05,5,8,August,3,2024,32,Monday,False
20240806,2024-08-06,6,8,August,3,2024,32,Tuesday,False
20240807,2024-08-07,7,8,August,3,2024,32,Wednesday,False
20240808,2024-08-08,8,8,August,3,2024,32,Thursday,False
20240809,2024-08-09,9,8,August,3,2024,32,Friday,False
20240810,2024-08-10,10,8,August,3,2024,32,Saturday,True
20240811,2024-08-11,11,8,August,3,2024,32,Sunday,True
20240812,2024-08-12,12,8,August,3,2024,33,Monday,False
20240813,2024-08-13,13,8,August,3,2024,33,Tuesday,False
20240814,2024-08-14,14,8,August,3,2024,33,Wednesday,False
20240815,2024-08-15,15,8,August,3,2024,33,Thursday,False
20240816,2024-08-16,16,8,August,3,2024,33,Friday,False
20240817,2024-08-17,17,8,August,3,2024,33,Saturday,True
20240818,2024-08-18,18,8,August,3,2024,33,Sunday,True
20240819,2024-08-19,19,8,August,3,2024,34,Monday,False
20240820,2024-08-20,20,8,August,3,2024,34,Tuesday,False
20240821,2024-08-21,21,8,August,3,2024,34,Wednesday,False
20240822,2024-08-22,22,8,August,3,2024,34,Thursday,False
20240823,2024-08-23,23,8,August,3,2024,34,Friday,False
20240824,2024-08-24,24,8,August,3,2024,34,Saturday,True
20240825,2024-08-25,25,8,August,3,2024,34,Sunday,True
20240826,2024-08-26,26,8,August,3,2024,35,Monday,False
20240827,2024-08-27,27,8,August,3,2024,35,Tuesday,False
20240828,2024-08-28,28,8,August,3,2024,35,Wednesday,False
20240829,2024-08-29,29,8,August,3,2024,35,Thursday,False
20240830,2024-08-30,30,8,August,3,2024,35,Friday,False
20240831,2024-08-31,31,8,August,3,2024,35,Saturday,True
20240901,2024-09-01,1,9,September,3,2024,35,Sunday,True
20240902,2024-09-02,2,9,September,3,2024,36,Monday,False
20240903,2024-09-03,3,9,September,3,2024,36,Tuesday,False
20240904,2024-09-04,4,9,September,3,2024,36,Wednesday,False
20240905,2024-09-05,5,9,September,3,2024,36,Thursday,False
20240906,2024-09-06,6,9,September,3,2024,36,Friday,False
20240907,2024-09-07,7,9,September,3,2024,36,Saturday,True
20240908,2024-09-08,8,9,September,3,2024,36,Sunday,True
20240909,2024-09-09,9,9,September,3,2024,37,Monday,False
