Sales_ID,Date_ID,Product_ID,Client_ID,Revenue,Units_Sold,Discount
8789,20230708,2,1,6605,68,7
8790,20250827,2,4,11451,2,19
8791,20210406,1,2,14424,25,24
8792,20250720,2,3,16574,98,23
8793,20250620,3,5,1725,58,18
8794,20230507,2,1,9618,19,4
8795,20230508,4,2,7554,81,20
8796,20220228,4,4,19657,17,24
8797,20240321,5,2,8478,83,22
8798,20230315,1,2,10703,80,10
8799,20250527,6,1,11815,92,11
8800,20250821,1,2,14766,88,6
8801,20210627,5,2,5157,70,14
8802,20220529,1,1,16424,19,21
8803,20210506,5,5,3893,72,5
8804,20240505,3,4,14862,57,14
8805,20210922,1,3,3067,60,14
8806,20251003,6,4,8529,60,24
8807,20220817,2,2,13975,55,5
8808,20230126,4,4,1872,75,24
8809,20210130,4,4,4046,19,13
8810,20240824,2,5,4438,23,6
8811,20230227,3,5,1517,21,12
8812,20210222,3,1,10727,54,12
8813,20220201,3,5,3160,59,20
8814,20211005,4,2,12314,75,23
8815,20240627,6,1,8744,32,1
8816,20230416,3,1,1625,27,21
8817,20250220,5,1,8023,30,24
8818,20220513,4,1,16000,15,15
8819,20210724,4,2,5764,81,13
8820,20250127,1,3,13369,79,2
8821,20240630,6,5,1260,42,16
8822,20230720,4,5,6775,17,18
8823,20230919,3,3,2170,55,19
8824,20220509,6,1,13616,97,5
8825,20211023,5,2,9742,15,9
8826,20250616,4,1,18521,42,10
8827,20230303,1,1,12851,14,1
8828,20231126,6,2,8906,74,6
8829,20230405,3,3,18741,65,21
8830,20230321,3,5,4125,93,9
8831,20211102,1,4,12508,54,5
8832,20230310,2,2,7573,87,16
8833,20231123,3,1,5959,14,3
8834,20250426,1,4,1446,29,23
8835,20210319,5,5,8076,12,18
8836,20240706,4,2,5145,22,9
8837,20220116,4,2,16903,11,23
8838,20230718,2,5,13249,49,14
8839,20210410,4,5,17713,88,2
8840,20240109,1,5,1711,73,19
8841,20230427,3,4,16102,20,2
8842,20251130,1,1,5081,74,3
8843,20230508,4,2,14367,36,13
8844,20250412,3,2,19115,8,10
8845,20250706,1,4,2820,50,21
8846,20231101,1,4,13528,7,20
8847,20240724,1,3,17218,50,19
8848,20220213,5,5,12461,86,1
8849,20230307,2,5,17185,34,14
8850,20211130,2,3,2649,44,3
8851,20250903,5,1,11409,66,20
8852,20220822,2,1,7207,92,5
8853,20251223,1,1,10347,6,24
8854,20220914,3,5,15090,97,20
8855,20220801,3,5,1738,29,2
8856,20240226,3,4,12845,12,17
8857,20240628,5,5,8077,32,5
8858,20210522,1,4,13744,30,17
8859,20210119,5,4,5428,25,13
8860,20220228,5,3,17498,50,4
8861,20221019,4,3,14545,85,10
8862,20251108,1,3,3877,5,0
8863,20231201,3,2,12086,9,17
8864,20211025,2,2,15402,9,16
8865,20220703,6,5,10960,29,19
8866,20230710,4,1,3660,2,17
8867,20250327,3,5,12754,38,14
8868,20220909,1,2,12684,43,14
8869,20240604,2,1,6279,64,24
8870,20220405,3,3,5654,2,13
8871,20250324,1,4,6490,98,18
8872,20251213,5,5,9350,82,1
8873,20210707,5,2,15721,24,15
8874,20241009,5,1,19608,27,19
8875,20230914,1,1,7245,64,1
8876,20221129,5,1,16252,95,6
8877,20250830,4,5,6601,16,18
8878,20230516,5,4,8864,73,3
8879,20250215,5,3,16157,55,16
8880,20211129,1,2,17827,28,2
8881,20231224,4,4,6927,62,21
8882,20210601,6,4,5919,43,5
8883,20210527,6,3,19110,14,3
8884,20251210,2,2,14231,46,12
8885,20220419,2,1,18667,25,24
8886,20220119,3,3,14403,10,2
8887,20230118,6,2,13931,31,9
8888,20240418,6,3,6810,38,5
8889,20230904,2,1,10491,93,13
8890,20230127,3,1,1845,33,8
8891,20230907,1,2,9946,6,2
8892,20240823,2,4,13516,37,2
8893,20220922,6,1,9763,30,22
8894,20250307,1,1,8712,46,8
8895,20251212,3,1,19046,22,7
8896,20210819,4,5,13718,45,12
8897,20240727,1,1,5290,27,0
8898,20231027,6,4,19294,66,10
8899,20211128,4,2,14640,52,14
8900,20240803,3,5,14366,37,17
8901,20210404,3,1,4460,56,14
8902,20241024,1,4,6862,87,19
8903,20250216,4,5,12745,23,20
8904,20250827,5,2,18874,17,15
8905,20250805,5,5,2628,66,19
8906,20241219,4,3,2482,5,10
8907,20220802,1,2,2321,8,7
8908,20231121,2,3,7003,58,21
8909,20220405,5,5,14232,83,19
8910,20250820,1,1,14231,73,0
8911,20250124,3,4,15938,56,15
8912,20221213,2,3,13072,54,0
8913,20220808,1,1,12477,83,5
8914,20220417,4,3,4232,32,8
8915,20240225,5,3,17966,45,21
8916,20241129,1,3,18230,7,6
8917,20241007,3,4,16638,84,6
8918,20240806,5,3,9875,8,20
8919,20250305,2,4,6574,7,4
8920,20211027,6,5,13887,56,11
8921,20220221,2,2,14022,84,19
8922,20240913,2,2,1873,99,2
8923,20220901,3,3,4262,53,18
8924,20230510,3,4,6154,73,12
8925,20221006,1,5,17555,9,22
8926,20230724,1,5,12659,7,3
8927,20250111,5,4,5129,57,4
8928,20240107,1,1,19158,11,2
8929,20230528,4,4,9795,87,17
8930,20240502,3,4,12984,61,6
8931,20231212,5,3,7905,68,2
8932,20250904,5,4,5562,57,19
8933,20220812,5,2,7049,29,14
8934,20250118,6,2,19364,69,7
8935,20241006,3,1,10544,3,16
8936,20220306,4,3,2726,12,7
8937,20250829,5,4,13353,66,16
8938,20210826,4,3,11709,33,1
8939,20211214,3,1,7683,6,22
8940,20210601,5,1,1608,7,8
8941,20251130,6,5,18928,51,8
8942,20231212,4,1,2934,65,18
8943,20240205,5,3,18571,82,19
8944,20211124,6,4,2579,99,12
8945,20220729,2,3,19249,33,1
8946,20230802,6,5,11837,18,21
8947,20220408,4,5,18587,77,2
8948,20250808,3,5,13822,40,13
8949,20210101,1,5,16509,43,0
8950,20220609,3,4,2754,56,21
8951,20240109,4,4,18699,81,24
8952,20220725,2,1,10744,36,17
8953,20230923,2,1,13778,4,14
8954,20240330,1,3,3710,84,9
8955,20221212,3,1,6397,76,12
8956,20220618,4,5,13844,45,8
8957,20250824,5,3,15354,62,16
8958,20210330,5,4,7584,85,8
8959,20240906,1,4,4756,12,15
8960,20231010,2,3,13600,21,9
8961,20221019,4,2,4340,55,17
8962,20240419,3,4,1208,89,2
8963,20220528,4,3,19553,40,0
8964,20240213,4,4,15272,40,14
8965,20210523,5,1,2257,70,18
8966,20230213,5,4,19019,30,5
8967,20250308,3,1,8009,7,22
8968,20220313,4,2,1408,14,5
8969,20210502,3,1,16614,23,6
8970,20211227,4,2,5356,93,20
8971,20210730,2,1,4834,81,14
8972,20230406,6,3,6015,65,23
8973,20250304,2,3,6644,32,15
8974,20240524,3,2,4297,31,19
8975,20251130,1,1,15116,35,19
8976,20240413,6,4,12014,84,19
8977,20210902,6,1,2778,67,3
8978,20250428,6,3,14818,27,24
8979,20250507,3,5,6968,25,13
8980,20210904,3,5,9404,9,12
8981,20211129,2,3,6471,29,20
8982,20241017,3,2,19301,78,18
8983,20220503,5,3,7368,84,0
8984,20221223,5,5,1119,4,19
8985,20210901,2,1,16673,11,21
8986,20250801,4,5,12767,18,23
8987,20240814,3,3,19652,8,6
8988,20220322,2,4,8845,46,21
8989,20240717,4,1,11987,35,20
8990,20210405,6,3,4757,50,16
8991,20250329,5,2,11629,80,21
8992,20220721,2,3,4646,21,9
8993,20250224,3,3,10734,74,22
8994,20220623,2,2,11458,46,0
8995,20250108,4,2,10867,53,9
8996,20220814,3,3,14255,49,10
8997,20251213,4,2,5721,63,3
8998,20231115,1,4,9045,77,9
8999,20250605,3,1,13582,45,22
9000,20211004,3,2,12000,99,5
9001,20230214,1,2,4138,15,20
9002,20210711,1,5,4845,46,5
9003,20240630,5,1,1145,1,10
9004,20210225,4,3,3198,68,7
9005,20250603,2,4,7955,2,9
9006,20231028,4,3,12417,88,7
9007,20230705,3,5,9397,78,10
9008,20210131,6,2,1955,35,20
9009,20211208,2,1,3693,95,8
9010,20230711,3,5,16585,7,11
9011,20250427,5,3,3139,21,22
9012,20220930,2,4,2165,5,22
9013,20250927,5,2,2384,37,3
9014,20231215,4,4,16671,85,4
9015,20250722,3,5,15907,33,21
9016,20240828,4,4,6445,73,3
9017,20250821,6,4,19361,18,11
9018,20211216,1,3,18210,46,11
9019,20210217,4,5,11489,65,2
9020,20250106,2,2,19822,66,23
9021,20241229,3,2,1670,39,4
9022,20210617,4,4,19658,84,8
9023,20241205,3,3,15262,51,9
9024,20220801,4,3,6302,71,13
9025,20220325,6,4,13994,2,7
9026,20220729,6,1,19116,9,14
9027,20230829,1,5,19741,70,17
9028,20231115,3,5,1477,68,21
9029,20221225,1,1,14211,84,18
9030,20211012,6,1,17480,91,7
9031,20240320,2,5,9889,5,8
9032,20210709,6,1,14513,94,5
9033,20210811,5,5,19227,17,5
9034,20211209,5,5,10878,28,4
9035,20250501,4,3,9023,41,0
9036,20240129,5,5,17540,82,17
9037,20250923,4,2,1122,27,12
9038,20240930,4,3,13318,32,7
9039,20221230,1,5,19606,62,15
9040,20250603,4,1,12889,61,5
9041,20220419,4,2,13177,65,10
9042,20250623,2,2,4450,29,24
9043,20230921,3,5,6867,50,19
9044,20250109,5,1,7225,5,21
9045,20210209,5,1,3904,10,12
9046,20230129,4,1,7660,64,13
9047,20210602,1,1,4429,13,8
9048,20250219,1,3,16035,55,22
9049,20210225,4,2,2964,23,10
9050,20230110,2,3,19144,51,12
9051,20240410,6,4,18085,11,24
9052,20231218,5,1,10026,73,22
9053,20250525,6,4,12908,11,15
9054,20210301,2,5,14743,78,2
9055,20231228,1,2,16930,97,11
9056,20220830,4,1,1165,40,7
9057,20210720,1,5,4454,66,13
9058,20250517,1,3,8196,57,8
9059,20250807,5,3,11220,56,14
9060,20240912,4,2,1972,28,7
9061,20220601,6,2,15170,90,15
9062,20211026,1,5,19367,20,10
9063,20230720,3,3,7155,91,10
9064,20230612,3,5,6795,60,17
9065,20210329,5,5,14774,44,18
9066,20221106,4,1,12111,63,0
9067,20231212,3,1,4813,13,11
9068,20230504,6,5,8529,33,16
9069,20230319,5,2,3523,24,10
9070,20230128,6,1,17412,65,14
9071,20220819,2,1,19530,19,5
9072,20220224,6,2,1465,14,19
9073,20211230,2,2,4098,23,1
9074,20221119,2,3,16147,92,4
9075,20210824,2,5,13802,13,12
9076,20251205,6,5,17153,5,1
9077,20230215,1,5,14599,86,0
9078,20220410,5,2,19464,17,12
9079,20250407,3,3,14296,76,14
9080,20230121,2,2,6512,56,13
9081,20230323,4,2,12195,28,10
9082,20230623,4,2,6237,48,1
9083,20220313,3,5,8382,62,18
9084,20241120,3,4,12525,2,14
9085,20251022,1,4,5006,61,22
9086,20250403,1,3,19167,64,1
9087,20220323,3,3,9908,48,6
9088,20230420,1,5,11868,25,1
9089,20210726,1,3,16771,8,18
9090,20250119,5,1,4883,86,8
9091,20221003,1,2,10886,31,13
9092,20230228,1,5,2566,2,1
9093,20250124,6,4,3440,37,5
9094,20220221,1,3,7554,59,14
9095,20251016,2,5,8808,65,13
9096,20251022,6,2,8715,23,23
9097,20240708,6,1,13459,6,17
9098,20220508,1,5,8791,34,3
9099,20240909,1,2,19991,25,13
9100,20241013,2,4,3175,65,6
9101,20230101,4,4,1970,25,6
9102,20250107,6,2,18971,3,24
9103,20220507,3,4,15508,91,17
9104,20220418,2,5,15062,82,14
9105,20241215,3,2,12427,46,17
9106,20220615,6,4,4625,26,11
9107,20231129,5,4,9730,74,13
9108,20220302,3,2,11649,66,24
9109,20241006,5,3,2555,17,18
9110,20240422,3,1,7119,75,11
9111,20210207,2,5,18894,46,6
9112,20241122,1,4,18453,67,19
9113,20220210,2,2,5552,65,13
9114,20210124,3,2,4562,45,9
9115,20220215,6,2,11886,93,10
9116,20210806,2,5,5296,42,2
9117,20250518,4,4,5352,62,1
9118,20231230,6,2,7770,30,4
9119,20211025,5,1,11104,45,17
9120,20240920,6,1,6510,91,18
9121,20210209,2,3,18456,32,20
9122,20220518,4,5,11917,55,14
9123,20240606,3,5,1918,25,11
9124,20220107,5,1,17515,91,5
9125,20211113,4,4,16861,27,17
9126,20240607,2,1,7534,43,12
9127,20221231,3,3,18018,43,24
9128,20250701,2,4,17218,39,16
9129,20220830,2,4,3314,24,8
9130,20230701,5,4,6779,7,5
9131,20250109,2,1,10756,43,10
9132,20221119,2,3,6232,79,3
9133,20240110,6,1,13024,74,18
9134,20211127,5,4,13530,96,18
9135,20231111,1,4,12737,81,8
9136,20221029,6,3,16844,7,17
9137,20230924,3,4,14681,61,2
9138,20241027,1,4,11098,15,2
9139,20230225,5,1,5985,47,14
9140,20210520,3,5,4114,63,9
9141,20211116,2,2,13471,30,15
9142,20210721,1,2,4489,81,12
9143,20221121,2,2,3725,57,21
9144,20250226,2,4,18583,55,14
9145,20240621,5,1,1742,2,19
9146,20240601,5,1,6231,23,6
9147,20240726,2,4,11074,90,18
9148,20240508,2,4,10847,39,5
9149,20230614,3,2,6728,68,0
9150,20240116,6,3,15980,12,14
9151,20230403,3,3,12725,62,1
9152,20230113,6,2,8207,81,10
9153,20220829,6,2,15674,33,16
9154,20250228,1,3,3663,10,20
9155,20250820,6,2,19571,85,6
9156,20250927,2,4,10369,98,8
9157,20210305,2,4,14418,18,15
9158,20230526,4,5,11568,25,9
9159,20250530,1,3,15189,86,17
9160,20230215,3,3,1507,40,1
9161,20240919,5,5,3335,92,16
9162,20220919,2,1,19370,41,23
9163,20220115,3,1,4334,80,13
9164,20240528,1,2,3615,27,1
9165,20230831,2,3,13365,71,9
9166,20250903,1,1,19402,32,19
9167,20230707,4,1,19276,28,21
9168,20210528,4,1,13785,95,21
9169,20241121,1,5,16938,64,14
9170,20221126,2,5,2731,93,21
9171,20231216,4,1,19229,8,8
9172,20230609,2,2,15940,1,13
9173,20240402,6,4,4957,9,13
9174,20221011,3,2,4433,3,3
9175,20221018,3,2,7550,26,24
9176,20240123,5,3,14987,78,5
9177,20210422,3,2,8054,37,1
9178,20220127,4,1,18003,70,4
9179,20250109,6,1,15035,39,1
9180,20250625,1,4,6776,33,20
9181,20230525,1,4,14020,51,10
9182,20240122,2,4,17340,60,11
9183,20230916,1,4,9668,76,11
9184,20250204,6,3,19161,20,22
9185,20250105,3,1,7111,75,23
9186,20210410,6,1,1188,94,11
9187,20250802,3,3,3328,83,15
9188,20210222,2,2,2166,41,24
9189,20210409,4,4,7395,79,17
9190,20220120,1,5,19559,32,8
9191,20240328,5,4,14072,96,21
9192,20230111,5,2,2893,13,3
9193,20250429,2,3,6605,38,24
9194,20250201,2,5,19799,91,18
9195,20240214,3,2,3381,42,10
9196,20210121,2,1,17198,74,9
9197,20240801,2,3,9054,54,17
9198,20250218,2,3,18337,19,19
9199,20251218,5,1,12846,90,3
9200,20230712,4,5,13373,8,23
9201,20220208,6,1,1300,50,21
9202,20250129,3,3,6492,51,20
9203,20210404,2,5,11522,59,3
9204,20241229,2,2,9145,94,24
9205,20250929,6,1,15847,59,19
9206,20220922,2,5,7069,27,24
9207,20251206,5,5,4002,61,0
9208,20210523,6,4,17575,89,18
9209,20230911,2,2,2322,86,22
9210,20210619,6,5,17070,90,11
9211,20210621,2,4,17051,64,6
9212,20220801,2,4,6397,10,5
9213,20230723,6,3,14403,96,22
9214,20250609,5,5,12641,65,4
9215,20230210,3,1,5610,51,1
9216,20231031,1,2,4291,57,4
9217,20221106,4,4,16402,28,1
9218,20211216,2,1,12786,72,22
9219,20210531,1,3,14928,50,15
9220,20220725,4,3,6855,64,21
9221,20230925,5,1,14754,96,21
9222,20230914,6,1,13144,11,18
9223,20210714,6,2,7306,10,20
9224,20251109,1,1,16913,54,3
9225,20211031,4,3,12883,82,0
9226,20220901,4,1,8262,36,11
9227,20220512,5,4,5823,27,11
9228,20240815,2,1,18644,69,21
9229,20220519,4,5,11413,66,24
9230,20250114,3,5,12234,31,9
9231,20210418,4,3,17461,81,18
9232,20250303,4,4,18219,27,0
9233,20240123,5,1,19361,28,8
9234,20231129,1,5,8683,18,18
9235,20220319,6,5,6317,88,21
9236,20220809,3,4,7794,29,12
9237,20230707,2,5,17713,90,16
9238,20231018,5,5,17197,16,4
9239,20230525,6,1,6175,59,3
9240,20220626,5,5,3488,99,5
9241,20240123,2,4,14644,8,17
9242,20220818,5,3,11907,58,1
9243,20250306,1,3,2576,88,23
9244,20250709,4,4,14555,62,16
9245,20210228,3,4,14755,97,19
9246,20220605,6,1,9911,93,16
9247,20250426,1,1,18634,92,12
9248,20210914,2,1,1070,25,5
9249,20250122,3,1,16989,53,12
9250,20231023,1,2,12963,55,19
9251,20240716,3,1,16498,84,2
9252,20240409,5,2,16762,12,14
9253,20251012,5,3,17514,85,2
9254,20210304,6,5,19613,1,16
9255,20220516,6,1,15478,73,8
9256,20250416,6,3,1467,31,18
9257,20250319,4,3,9972,47,8
9258,20240403,6,3,8586,36,22
9259,20230707,2,1,15611,44,10
9260,20211026,5,5,7845,8,4
9261,20230830,4,1,2507,96,16
9262,20210709,6,2,16311,72,18
9263,20210903,5,4,8532,71,16
9264,20221226,1,2,17804,28,24
9265,20211008,3,5,14066,56,9
9266,20220725,3,5,6872,72,20
9267,20210127,4,2,17994,65,18
9268,20230824,5,4,2226,19,11
9269,20220604,4,3,4837,94,1
9270,20241125,6,1,5526,4,7
9271,20210306,3,3,2169,59,1
9272,20220714,5,3,12763,97,2
9273,20250426,2,3,14074,5,6
9274,20231119,1,3,13760,27,2
9275,20250511,3,5,17700,59,22
9276,20230318,5,5,1646,46,6
9277,20240812,3,2,10376,8,3
9278,20240517,5,3,19888,74,9
9279,20240805,6,2,13457,27,21
9280,20230825,6,1,14829,89,13
9281,20231217,4,2,3333,85,23
9282,20240621,3,2,11791,67,1
9283,20251102,2,2,1808,46,21
9284,20241207,5,3,6464,46,14
9285,20250305,6,4,4736,11,11
9286,20221104,6,1,14837,50,18
9287,20231121,6,1,9466,96,12
9288,20250705,6,4,10517,50,17
9289,20240229,6,4,7089,87,20
9290,20231224,4,1,19478,13,7
9291,20240508,1,5,14570,95,22
9292,20250129,4,3,15600,76,21
9293,20220612,3,1,1991,98,3
9294,20250715,6,5,1439,27,9
9295,20240417,2,2,4525,77,5
9296,20230131,3,3,17129,63,2
9297,20210613,1,4,12619,26,16
9298,20210320,5,1,3902,69,13
9299,20220730,1,3,5188,18,23
9300,20240920,1,3,18746,36,2
9301,20210720,1,1,16425,42,2
9302,20241202,6,3,10400,71,2
9303,20210513,2,3,15968,76,16
9304,20210520,2,5,10466,83,1
9305,20220119,5,2,14919,23,4
9306,20211001,6,3,14712,93,0
9307,20240729,1,3,8245,50,9
9308,20220307,4,4,14181,32,14
9309,20230326,1,5,9025,74,24
9310,20210429,6,1,1944,71,14
9311,20210909,3,2,8148,47,15
9312,20250403,1,3,6488,73,1
9313,20240702,2,4,19598,18,2
9314,20230904,3,5,9335,4,9
9315,20211128,2,4,6094,95,8
9316,20240913,6,1,16431,22,5
9317,20231024,1,2,18170,6,1
9318,20250519,4,4,4059,19,23
9319,20220717,3,3,17707,92,8
9320,20221026,2,4,7220,21,14
9321,20230520,5,5,8274,95,0
9322,20251117,3,4,13180,34,5
9323,20230517,5,1,3784,87,21
9324,20220410,5,4,1888,92,4
9325,20240921,4,4,8574,30,5
9326,20211214,5,2,10193,52,23
9327,20211019,1,3,13141,22,22
9328,20240505,1,1,9543,87,14
9329,20251109,3,2,19678,60,5
9330,20210925,3,4,16037,77,17
9331,20250919,6,5,2811,81,22
9332,20220903,2,2,14985,39,12
9333,20250209,4,5,16223,86,0
9334,20220529,5,1,15855,71,7
9335,20211105,2,2,11852,24,19
9336,20220515,1,3,11366,64,21
9337,20250101,3,2,7817,65,13
9338,20251104,4,3,9244,65,20
9339,20221205,3,5,1309,64,19
9340,20251124,1,4,12403,61,9
9341,20230613,1,4,8670,58,12
9342,20250605,2,5,15037,22,3
9343,20220825,6,2,19509,29,23
9344,20221129,1,1,2244,18,20
9345,20221029,1,1,19836,82,8
9346,20210801,6,2,1179,25,4
9347,20220130,2,5,14700,79,9
9348,20221230,3,1,15083,25,18
9349,20220112,2,4,18615,61,9
9350,20250525,4,5,12866,58,19
9351,20250117,3,4,3501,98,14
9352,20250802,3,5,9422,89,19
9353,20251112,3,3,5806,73,1
9354,20220609,5,3,17989,27,2
9355,20240621,3,2,10279,35,10
9356,20240708,5,4,9454,78,0
9357,20240218,4,2,7134,85,16
9358,20210314,1,2,17733,57,10
9359,20210205,2,5,16606,11,11
9360,20220904,6,4,8997,99,2
9361,20251206,2,2,7644,89,12
9362,20211130,5,2,18006,22,21
9363,20240606,2,5,13128,95,5
9364,20210302,1,5,7611,56,1
9365,20240331,2,4,17770,93,9
9366,20220601,4,4,2998,57,22
9367,20240310,4,1,5828,79,16
9368,20250908,6,5,12906,54,16
9369,20210918,1,1,16211,11,8
9370,20220401,2,3,5615,36,15
9371,20241205,4,3,4086,45,17
9372,20230404,5,4,16782,69,3
9373,20210622,4,5,6209,69,14
9374,20241013,5,3,3302,8,19
9375,20211216,3,5,3091,74,4
9376,20230912,5,2,8072,20,13
9377,20240129,2,4,1880,51,17
9378,20210906,4,3,6237,44,22
9379,20220709,1,5,12039,17,6
9380,20210819,4,2,3626,76,1
9381,20251203,1,2,16758,21,10
9382,20250929,4,2,14678,54,10
9383,20251011,6,3,9711,19,20
9384,20250724,6,5,12198,42,7
9385,20210718,4,3,5439,3,22
9386,20250329,1,2,7071,36,18
9387,20230531,5,5,1724,7,12
9388,20231203,6,1,16473,47,20
9389,20220902,6,3,3333,69,23
9390,20240830,2,1,4416,65,7
9391,20211019,5,3,12947,50,4
9392,20221030,1,2,1368,38,15
9393,20241113,4,1,14595,59,6
9394,20250620,1,3,1480,96,16
9395,20231110,2,3,7626,83,24
9396,20210905,4,2,5924,19,24
9397,20250421,3,3,18703,40,5
9398,20250524,2,4,3978,4,14
9399,20230701,2,3,19630,20,2
9400,20240609,3,1,10176,55,5
9401,20240418,1,4,18092,57,22
9402,20240922,2,4,6360,60,14
9403,20210723,3,1,16445,95,8
9404,20241219,6,3,4562,4,11
9405,20230416,2,1,16654,37,24
9406,20230331,2,4,7893,61,21
9407,20250222,4,2,11052,52,4
9408,20250604,1,2,11197,21,12
9409,20241114,1,2,6978,31,2
9410,20240406,4,4,11280,3,6
9411,20240415,3,4,1240,38,10
9412,20231119,4,5,5492,24,7
9413,20241122,6,3,9394,54,19
9414,20240424,1,3,3651,70,11
9415,20210825,2,4,18234,39,12
9416,20210407,5,1,12667,32,9
9417,20230624,2,3,5251,88,16
9418,20210515,6,5,3619,75,17
9419,20250801,4,1,19738,10,21
9420,20221022,1,5,6848,42,2
9421,20230622,4,2,19413,38,14
9422,20231027,4,4,3637,39,13
9423,20240407,2,5,3081,8,20
9424,20230207,4,4,2341,40,5
9425,20240701,1,1,6345,56,0
9426,20231009,4,5,10442,51,12
9427,20230903,2,3,3372,22,14
9428,20210629,3,3,6966,88,13
9429,20220322,3,5,19108,82,3
9430,20220610,1,2,5883,78,1
9431,20241127,3,3,13515,11,11
9432,20210912,5,1,4714,46,5
9433,20220209,4,5,8186,49,2
9434,20250913,6,4,10667,5,3
9435,20220703,6,4,10067,26,6
9436,20221217,2,5,3455,20,3
9437,20251022,4,1,12940,65,16
9438,20250727,5,3,14815,70,14
9439,20250607,2,3,5750,23,15
9440,20250414,4,5,17494,85,7
9441,20241117,3,2,10088,26,16
9442,20231224,6,3,15123,58,4
9443,20251117,6,5,2426,41,18
9444,20250204,3,4,17118,67,2
9445,20210214,6,4,14903,61,13
9446,20220806,2,5,8350,59,24
9447,20250520,3,2,15046,11,10
9448,20251214,3,2,5130,41,10
9449,20210103,3,2,3539,72,7
9450,20250301,5,5,8887,94,8
9451,20241129,4,5,6131,9,4
9452,20210213,6,4,12130,82,15
9453,20241205,5,2,5864,31,6
9454,20240329,1,4,19089,82,23
9455,20230220,6,2,13737,21,7
9456,20211225,6,4,16975,26,1
9457,20210123,3,4,19228,95,17
9458,20231203,4,1,8430,9,23
9459,20250215,6,4,14903,19,2
9460,20250326,5,2,15878,13,5
9461,20210919,6,2,2414,37,8
9462,20240330,2,2,13235,97,12
9463,20220331,5,2,9744,47,8
9464,20210904,6,1,17610,99,4
9465,20240817,2,2,4441,53,18
9466,20230816,5,2,6060,70,24
9467,20230724,5,2,7925,43,3
9468,20240126,2,4,8328,68,21
9469,20220803,3,2,11621,96,15
9470,20250203,5,4,10563,70,21
9471,20250721,5,2,6020,88,18
9472,20221127,2,5,12316,60,18
9473,20251212,3,1,4679,28,19
9474,20251103,3,4,7051,69,3
9475,20230414,1,2,16663,55,4
9476,20250112,2,1,13348,45,1
9477,20210304,3,4,12881,18,12
9478,20240226,2,4,16250,55,4
9479,20231107,1,3,1000,75,7
9480,20241207,3,2,4206,99,18
9481,20241101,2,2,1629,86,4
9482,20240311,5,4,10033,54,24
9483,20230328,3,1,3915,45,13
9484,20240425,2,4,17018,78,20
9485,20251129,3,3,14893,23,3
9486,20240510,6,4,11317,13,18
9487,20250406,5,5,19063,57,21
9488,20220312,1,5,3459,16,12
9489,20251008,6,3,11415,69,16
9490,20240310,6,1,10430,35,11
9491,20241029,5,1,8959,17,2
9492,20250521,1,1,13790,92,8
9493,20241021,2,5,8666,81,16
9494,20251115,1,4,8559,13,2
9495,20250911,5,5,2854,19,22
9496,20210303,4,1,8405,86,23
9497,20210423,5,4,11545,47,15
9498,20241108,4,4,8690,42,4
9499,20250127,3,4,9856,51,6
9500,20210428,3,5,12206,85,21
9501,20250814,5,1,8966,14,8
9502,20230909,3,1,5051,99,6
9503,20250813,6,2,12655,45,3
9504,20250723,6,4,9735,43,8
9505,20220220,5,4,19909,37,6
9506,20250108,2,5,11558,40,13
9507,20250214,5,3,2883,37,0
9508,20210327,6,5,14366,97,5
9509,20220311,1,1,16900,40,7
9510,20221130,5,4,4533,33,5
9511,20240807,5,2,1162,41,18
9512,20250829,5,2,5201,94,16
9513,20250116,1,2,18323,57,9
9514,20230513,5,3,10162,14,0
9515,20211227,2,3,4585,11,20
9516,20231123,6,5,2903,97,22
9517,20230415,6,4,15579,2,19
9518,20250809,6,5,6445,45,10
9519,20210215,2,5,14448,71,20
9520,20230217,5,3,19418,30,3
9521,20250521,1,5,13775,46,22
9522,20250310,2,1,14017,10,24
9523,20210426,6,5,4831,40,2
9524,20230726,2,5,12535,67,18
9525,20250105,4,3,11010,83,2
9526,20250416,5,5,16456,71,5
9527,20220528,4,4,14752,62,22
9528,20240112,5,1,2034,52,19
9529,20231012,4,1,18045,59,13
9530,20251207,3,5,19580,14,1
9531,20220721,3,3,11869,27,1
9532,20250529,2,3,5296,95,18
9533,20250816,2,2,18404,93,12
9534,20220808,1,5,6289,8,13
9535,20220312,1,2,4774,33,9
9536,20240326,2,3,14544,58,20
9537,20210721,5,1,18019,36,2
9538,20210211,3,2,1859,6,16
9539,20240904,5,3,15370,59,4
9540,20220218,5,4,3944,72,5
9541,20240128,4,2,8570,96,18
9542,20251104,4,2,14684,56,4
9543,20210706,5,2,19836,26,22
9544,20240521,5,1,8913,47,16
9545,20240616,6,5,1606,23,8
9546,20231223,4,2,10379,20,6
9547,20210816,1,5,4705,78,9
9548,20230719,4,2,14448,72,17
9549,20230607,6,5,11430,42,23
9550,20220907,1,3,7944,80,8
9551,20211121,2,1,7625,59,14
9552,20230820,6,3,8363,83,23
9553,20250317,5,4,13561,62,4
9554,20230525,4,4,7571,15,6
9555,20221007,5,1,14663,5,5
9556,20220821,4,5,19537,98,7
9557,20231202,3,4,16765,10,2
9558,20210502,1,3,19114,79,5
9559,20241011,6,2,17125,66,23
9560,20231209,3,4,19534,90,6
9561,20240925,1,1,12361,59,8
9562,20240616,5,2,15053,24,24
9563,20210505,2,3,13845,9,14
