Campaign_ID,Date_ID,Channel,Spend,Impressions,Clicks,Conversions
4660,20250517,Digital,8097,488481,15970,1757
4661,20220917,TV,14164,36385,6448,691
4662,20240228,Social,32226,350771,6555,348
4663,20211031,TV,39574,159594,8786,950
4664,20240705,Social,23603,202859,7427,1133
4665,20240821,TV,29908,294427,17620,2681
4666,20210721,Digital,6225,433053,14206,713
4667,20210628,TV,20892,238408,7744,1004
4668,20250220,Events,15336,361711,9528,1182
4669,20220902,Digital,14721,95788,19379,2404
4670,20230518,Events,41391,306323,11035,1171
4671,20241103,Events,30338,416579,5197,385
4672,20240925,TV,33889,343516,17397,1733
4673,20230428,Digital,8741,46256,5913,1179
4674,20221207,Events,19487,96564,6934,1214
4675,20230126,Digital,11219,481186,3955,393
4676,20211103,Digital,25064,495066,8679,1394
4677,20251208,Digital,32704,66989,14808,932
4678,20240626,Social,15980,84063,16847,1011
4679,20221004,Digital,15400,392744,19897,1450
4680,20250703,TV,17038,368917,16742,894
4681,20210521,Social,36722,404490,4825,637
4682,20240410,Digital,46941,59390,17053,1474
4683,20240504,TV,14571,53868,18395,1334
4684,20210121,Events,19794,190353,4808,783
4685,20220604,Digital,11377,248683,4663,336
4686,20240307,Events,13592,68890,7779,1156
4687,20220805,Social,45512,53369,13188,1998
4688,20220815,TV,44692,389659,16160,1372
4689,20230116,Digital,14686,93197,15725,1853
4690,20240324,TV,13323,58221,8161,1528
4691,20250824,Social,17702,220677,9567,1004
4692,20211208,Digital,27503,40225,18912,3742
4693,20250330,TV,47606,107406,1298,138
4694,20250125,Social,41385,412354,3419,526
4695,20240419,Events,47621,201744,15232,2416
4696,20221028,TV,8482,222918,12419,787
4697,20230926,Social,18033,260056,3846,245
4698,20211008,Events,31565,95987,10088,547
4699,20240908,Events,44341,95344,4273,351
4700,20210919,Events,31340,300566,4242,246
4701,20231015,Social,42469,382391,8480,837
4702,20250924,Events,7871,468677,3526,674
4703,20240318,TV,16334,26877,15088,1589
4704,20240228,TV,6429,406169,1412,90
4705,20220123,Events,34335,468105,13080,1967
4706,20251213,Social,38187,331736,18349,1307
4707,20250522,Social,6168,332074,4462,646
4708,20240124,Events,15420,464505,6960,1029
4709,20210221,Social,21579,323692,12444,2419
4710,20210412,TV,23555,16379,10433,1399
4711,20230601,Events,12875,407011,1594,123
4712,20220325,TV,5726,405912,5147,508
4713,20210516,Digital,31826,277525,8362,449
4714,20220415,TV,9393,299615,10207,787
4715,20250111,Social,25715,84455,19928,1183
4716,20220823,Social,10041,424889,15008,2441
4717,20221226,Events,23097,198059,19862,1532
4718,20221105,Social,16904,87350,11343,1996
4719,20241102,Social,47202,283403,8539,531
4720,20230827,Digital,49803,361418,18258,1271
4721,20240802,Events,32212,165606,16961,1327
4722,20231228,Events,22651,14769,3334,378
4723,20250209,Events,17189,317750,19681,1852
4724,20241021,Digital,31298,340555,13498,706
4725,20231218,TV,39954,464661,12065,1364
4726,20250321,Social,40090,151780,15669,2494
4727,20220102,Events,18119,199654,7330,432
4728,20251210,Digital,37033,381467,11737,825
4729,20251229,Events,39198,138928,6764,1237
4730,20231122,Digital,48684,191021,7888,1427
4731,20211027,Events,13912,346811,9515,1085
4732,20230618,Digital,13747,224263,10479,1508
4733,20230102,Digital,11873,80129,3667,416
4734,20240521,TV,21443,78613,1146,59
4735,20250807,Digital,19817,464428,8947,832
4736,20240806,Social,38761,301869,18341,1907
4737,20221020,TV,33701,59969,4617,704
4738,20220611,Digital,6895,116279,9028,1514
4739,20251106,TV,10937,94741,13838,1957
4740,20250902,TV,45418,487565,6806,802
4741,20221014,Social,28585,237329,19174,1138
4742,20220728,Digital,33111,276462,1415,269
4743,20231125,Social,21499,460439,4202,243
4744,20230812,Social,18766,255908,8798,1026
4745,20230408,Social,36591,308321,4789,826
4746,20240226,Digital,32577,273627,15816,3021
4747,20250810,Digital,46767,313803,8852,1213
4748,20250821,Events,11347,169603,16054,1121
4749,20250426,Events,44443,471883,19179,1811
4750,20220310,Social,17197,435911,4011,650
4751,20231209,Social,20735,318642,1682,262
4752,20230901,Events,29655,430711,5233,905
4753,20240706,TV,28662,357088,17072,3134
4754,20210826,TV,32112,78149,2167,154
4755,20221210,Digital,14397,356233,13850,1622
4756,20240720,Events,9089,194485,8614,1419
4757,20230626,TV,44012,487228,14896,2356
4758,20250801,TV,33753,95566,12029,1728
4759,20240107,Social,24657,215304,5559,710
4760,20210708,TV,49164,416510,1701,258
4761,20250225,Digital,6507,204775,14879,2523
4762,20241201,Events,45155,319067,17093,1381
4763,20251129,Digital,25785,86971,12361,2310
4764,20230419,Events,37595,471314,11232,1201
4765,20221007,Social,13485,107384,10616,1447
4766,20220701,Social,10542,326341,3852,688
4767,20221022,Events,28500,365710,12950,1783
4768,20250713,Events,23187,178313,14400,1373
4769,20220421,Social,40334,210212,12531,1345
4770,20210211,Events,23317,308833,19181,965
4771,20210327,TV,35859,117239,2710,501
4772,20210714,Events,37409,13798,3330,619
4773,20211129,Digital,8028,260424,2513,249
4774,20250216,Social,27382,102700,19543,2822
4775,20250419,Social,15260,310074,8985,1080
4776,20220316,Digital,43857,406100,16321,2957
4777,20250603,Events,43727,270527,8251,1093
4778,20230102,Digital,48674,342735,14814,2102
4779,20240129,TV,46025,274106,5607,434
4780,20230613,TV,40313,126012,7877,1309
4781,20250823,TV,42698,91294,1855,164
4782,20250523,Events,19998,121632,18965,1076
4783,20231127,TV,11168,427126,11112,685
4784,20211207,TV,18004,140207,3477,374
4785,20230616,Events,35657,490817,11356,1516
4786,20220131,Events,28832,103039,4022,555
4787,20221116,Social,19927,294888,7891,680
4788,20240905,Social,47259,72675,2853,362
4789,20240102,TV,40779,96148,11348,1114
4790,20250302,Digital,42098,352175,10195,1732
4791,20210906,TV,34745,263564,15182,889
4792,20231231,Social,44408,430964,16931,1359
4793,20240630,Social,38531,398252,3492,311
4794,20250608,Digital,40358,70825,12600,1333
4795,20230312,Social,23531,487958,9160,1104
4796,20210414,Digital,49315,355892,15351,771
4797,20210215,Social,37502,269841,3468,187
4798,20230305,TV,5651,481204,3837,685
4799,20250101,Social,21265,406620,14847,1359
4800,20230407,Digital,7856,162069,12967,925
4801,20221226,Events,35149,191596,6559,460
4802,20211012,Digital,15505,498176,2941,364
4803,20220815,TV,36359,489539,3077,580
4804,20210723,Social,6573,70669,3860,735
4805,20251026,Events,31563,338785,5119,761
4806,20210601,TV,32391,410551,17027,2804
4807,20240829,Digital,43555,467598,11612,1314
4808,20251214,TV,36479,375104,8316,741
4809,20230816,Digital,13427,128690,4693,535
4810,20240627,TV,36656,492272,18204,2264
4811,20220220,Social,40490,325699,14713,1937
4812,20221010,Events,48967,297212,3695,431
4813,20241025,Digital,23446,14133,6429,1260
4814,20231209,TV,47216,455436,11065,1257
4815,20250606,Events,29445,64010,11567,656
4816,20230508,TV,29740,46744,10882,1091
4817,20220905,Events,27244,101526,4217,577
4818,20230624,TV,6196,324005,17429,1497
4819,20211204,Events,34448,416615,7812,698
4820,20240523,Digital,31509,484198,19556,3369
4821,20211106,Social,32313,274156,8209,1401
4822,20240411,Digital,29572,202287,1677,174
4823,20230714,Social,35816,174403,9585,1894
4824,20211216,Social,42640,215712,8350,633
4825,20220116,Social,31254,200756,12066,1255
4826,20210904,Digital,16436,460471,10793,1824
4827,20220418,TV,18325,26075,17719,1310
4828,20230312,TV,6556,388969,17289,1617
4829,20241112,Events,34471,447808,13696,2577
4830,20241106,TV,25497,485525,11513,1496
4831,20240621,TV,24208,220248,17800,1507
4832,20240907,Digital,33033,300958,16237,1860
4833,20220713,Digital,27748,74851,10445,1435
4834,20210720,TV,49343,349070,1016,122
4835,20230924,Events,42407,362927,3555,292
4836,20230616,Digital,16436,225241,9937,1376
4837,20250109,Digital,48798,210141,10548,1818
4838,20230412,TV,42573,391201,9371,821
4839,20211127,Social,31418,161960,17792,3043
4840,20220815,Events,47896,182227,13847,1040
4841,20230614,TV,32440,387351,13207,1893
4842,20241201,Digital,8415,223818,4177,327
4843,20210325,Events,47407,34881,14620,926
4844,20210420,Social,48002,445987,10652,743
4845,20231104,Events,28464,436485,11541,618
4846,20250207,Events,26591,320418,18851,2950
4847,20221105,Social,26299,431348,4599,645
4848,20241223,Digital,34875,232087,4957,534
4849,20250825,Events,40182,50627,4984,911
4850,20210408,Social,49200,38017,19022,3494
4851,20230326,TV,19615,136890,12858,2289
4852,20231107,Social,6676,220102,17252,2577
4853,20230923,Social,25976,335726,3604,303
4854,20231218,Digital,44466,175530,19139,1512
4855,20210114,TV,28066,105984,16924,3170
4856,20250223,Digital,35406,182430,17724,2734
4857,20210218,Events,7032,124140,3318,497
4858,20240801,Events,33912,394451,5277,368
4859,20250619,Digital,36476,290401,5804,603
4860,20231118,Digital,14606,97830,5030,916
4861,20221224,Social,46799,381382,18354,1629
4862,20230418,TV,11098,328195,16540,2566
4863,20211016,TV,21802,441526,5705,966
4864,20231127,Digital,31398,477341,1093,217
4865,20230707,Social,25669,150369,15060,2089
4866,20210327,Events,29686,204414,7709,950
4867,20241113,Digital,28989,109473,16371,3166
4868,20210227,Social,46478,476286,13003,1359
4869,20251224,TV,47011,177026,15304,1281
4870,20210126,Digital,14823,110262,16973,1431
4871,20210822,TV,42243,20335,13697,2734
4872,20220326,Social,36410,475537,18488,1099
4873,20220408,Social,35962,51610,7136,548
4874,20220519,Social,36635,419120,6421,1050
4875,20210312,TV,19993,54889,19094,3561
4876,20220110,Digital,5674,334195,1751,258
4877,20250124,Events,49371,272224,14667,1760
4878,20220427,TV,33303,194506,8972,1293
4879,20210110,Social,38310,49088,2229,320
4880,20210413,TV,21035,66099,17477,1234
4881,20210717,TV,10540,418066,17251,2357
4882,20230809,Events,24768,466802,4872,286
4883,20211004,Digital,34897,495167,2983,496
4884,20230611,Events,38936,465116,18132,1866
4885,20250421,Social,44270,198693,17196,2722
4886,20211023,Digital,25738,65777,5613,1099
4887,20210521,Digital,20238,498402,19463,2786
4888,20251004,TV,41590,499515,11661,617
4889,20220424,Social,10214,247227,16079,2537
4890,20210210,Social,48648,384218,16749,1238
4891,20250415,TV,7995,15699,10531,935
4892,20210801,TV,35564,462882,17368,2850
4893,20220519,Social,44449,221232,3195,518
4894,20220217,Events,5470,186911,13633,1168
4895,20241209,Events,12721,170163,7906,1046
4896,20251011,TV,21787,168266,2542,137
4897,20220920,Social,16919,448961,7939,686
4898,20250112,Social,21862,53900,3759,263
4899,20230320,Digital,6741,344312,13764,1058
4900,20230306,Digital,30268,435417,2636,527
4901,20210603,TV,13609,28071,4117,387
4902,20240615,TV,45418,387913,12741,2201
4903,20221216,Social,5764,249407,8385,1415
4904,20220507,Events,26051,79928,7876,490
4905,20210107,Social,23319,327516,9048,483
4906,20220205,Social,45005,162839,12570,784
4907,20220603,Digital,41590,109801,5506,687
4908,20230401,Social,12557,71757,5482,662
4909,20240122,Events,34272,293269,1498,121
4910,20250628,Digital,47894,159452,16074,3009
4911,20240613,Events,46261,46486,8535,1266
4912,20210313,Social,6912,381465,4183,664
4913,20230903,TV,32254,78999,3422,309
4914,20220517,Social,16818,498288,2664,521
4915,20250915,Social,32457,193632,9204,1805
4916,20240129,Social,11061,286610,9163,1408
4917,20240321,TV,32395,406459,19423,1261
4918,20250918,Digital,34039,139644,11330,676
4919,20251222,Digital,24509,370434,5224,870
4920,20230604,TV,19492,334173,18083,2929
4921,20230521,TV,11897,232141,1946,151
4922,20220804,Digital,5131,364843,4070,447
4923,20250302,Social,23464,164494,9990,1531
4924,20220614,Social,14308,218616,14764,1192
4925,20251226,Events,23070,27832,15792,2747
4926,20220627,Digital,22958,358389,7310,745
4927,20230812,TV,16780,443656,12330,761
4928,20230803,Digital,19759,415436,19994,2192
4929,20240526,Events,26098,37632,7540,1219
4930,20250226,Events,32208,30194,6415,1216
4931,20210118,Events,27721,85103,8487,1115
4932,20241202,Events,21621,226232,19149,958
4933,20220604,TV,12092,251157,8429,1193
4934,20210912,Events,49655,88540,18546,1616
4935,20230202,Digital,37779,457511,10275,2049
4936,20250611,Social,6937,19664,18118,3146
4937,20241229,Events,43647,467813,15512,1463
4938,20210309,Social,8627,90319,13609,2373
4939,20211107,Digital,14127,79805,14895,911
4940,20210507,Events,49649,93745,18541,1618
4941,20231127,Digital,32742,345762,11258,1551
4942,20210626,Social,26226,272339,10644,1831
4943,20210809,Social,38882,42725,14438,1779
4944,20230817,Social,39697,457947,4541,858
4945,20251205,TV,13904,364463,7433,1277
4946,20250423,Events,36804,48805,16539,1298
4947,20230613,Digital,8536,309210,3577,313
4948,20220516,Social,21459,317380,1302,251
4949,20220501,Social,39146,110483,16503,2796
4950,20211122,Social,37815,37482,15202,1811
4951,20250903,TV,47588,486722,16367,2996
4952,20231203,Social,19653,206075,18543,2664
4953,20220408,Social,5395,418742,5194,719
4954,20220901,TV,42565,415980,7855,718
4955,20250219,Social,6632,450878,16278,953
4956,20230601,Events,21508,213216,10553,1625
4957,20211112,Events,11708,498186,12375,2392
4958,20251009,TV,7714,448331,8976,769
4959,20240708,TV,13901,287564,16851,2934
4960,20230518,Social,31014,204510,9733,819
4961,20220305,TV,44193,491619,19715,2276
4962,20220326,Digital,17674,200050,13883,1537
4963,20250919,Events,29882,336510,1865,317
4964,20250624,TV,22879,468295,3505,482
4965,20220313,Digital,45532,39833,14473,1555
4966,20220402,TV,13610,226544,7972,1375
4967,20250308,Social,36628,120199,4504,796
4968,20210817,Social,15892,408629,19304,1876
4969,20210211,Digital,18110,457497,5285,995
4970,20210623,TV,47228,59501,11319,2126
4971,20240407,Social,20455,382154,16319,3080
4972,20231106,Social,25170,136452,11630,2135
4973,20220318,Events,20298,300827,18806,2267
4974,20240129,Events,41973,321399,15534,2233
4975,20241006,Digital,23407,247145,9129,1146
4976,20250908,TV,13665,451853,17187,897
4977,20210502,Events,36631,242488,15623,1188
4978,20220618,TV,33212,72750,8852,1141
4979,20240413,TV,31134,225576,11154,1357
4980,20220820,Social,34338,68293,13401,1774
4981,20240727,Digital,29269,294673,7951,1268
4982,20230920,Events,12445,147485,10396,812
4983,20220608,Digital,36225,349516,10000,1945
4984,20250712,TV,29673,32590,12878,1548
4985,20240728,Digital,6567,42515,5042,814
4986,20240131,Digital,36291,364262,4820,579
4987,20250807,Digital,15838,431220,3710,685
4988,20250416,Events,46320,98331,19709,2459
4989,20210404,Events,20671,131040,7076,1109
4990,20221020,Digital,16682,42151,3738,302
4991,20220107,Events,44545,366819,2173,396
4992,20230730,Social,17726,408641,15597,1341
4993,20250409,Social,9925,73809,2046,399
4994,20231231,Social,35497,420338,2796,352
4995,20210627,Events,38544,381813,17572,3140
4996,20240406,Digital,18742,389190,13773,1686
4997,20251011,Events,6041,195074,10597,533
4998,20241018,Events,27964,383549,18024,2117
4999,20250823,TV,48412,144267,7646,1519
5000,20240910,Events,39885,417804,13146,1211
5001,20220916,Social,29299,77141,6688,556
5002,20220321,TV,31893,183771,12124,2414
5003,20211205,TV,5882,498418,9827,1619
5004,20230428,TV,9883,429363,5732,1038
5005,20250124,TV,46087,464424,18152,2368
5006,20210205,TV,44225,407301,18580,1921
5007,20230326,Social,27072,161838,14603,1301
5008,20221016,Events,46802,462618,13946,2293
5009,20251109,Social,46991,187179,10294,1846
5010,20210629,TV,34296,271537,8939,1445
5011,20210827,TV,32377,26519,6766,356
5012,20220118,Digital,13442,297172,6397,387
5013,20250901,Social,30472,301916,2671,296
5014,20210211,Events,19247,104822,2703,422
5015,20230317,Social,17345,84358,14049,942
5016,20210309,Digital,35091,243185,5563,1061
5017,20230902,Social,34075,38480,15729,2031
5018,20231229,TV,6146,217084,13967,1759
5019,20230427,Social,12418,113562,7052,437
5020,20211112,Events,16925,311934,16255,2408
5021,20220108,TV,48402,151904,16710,2744
5022,20240810,TV,45287,381561,5552,640
5023,20211024,Social,23502,371338,6304,497
5024,20240810,Digital,16473,428093,5926,301
5025,20240712,TV,9928,393409,15891,1445
5026,20220522,Social,16030,320730,10427,1359
5027,20240304,Events,34444,176983,7369,470
5028,20211029,Digital,5607,84223,18926,2386
5029,20230625,TV,5651,357605,8550,894
5030,20230521,Events,18207,297850,14392,832
5031,20230610,Events,10765,209446,12671,812
5032,20230111,TV,19511,432127,13977,1114
5033,20221021,Events,11366,373672,6833,952
5034,20220429,Events,31567,175744,17630,1590
5035,20240212,Digital,49150,381653,5645,284
5036,20240731,Social,17598,319762,10778,2151
5037,20220110,Events,41998,354386,12868,2362
5038,20241015,TV,13248,202241,1209,225
5039,20250712,Social,26470,85108,9376,1663
5040,20220622,Social,39983,261381,8396,1433
5041,20241013,Digital,6346,312789,10844,803
5042,20240608,Digital,11569,430034,18367,1692
5043,20210609,TV,49026,245794,6829,1001
5044,20210216,Events,10413,383365,2759,284
5045,20240801,Digital,34536,258166,18004,2518
5046,20221115,TV,34694,442306,3275,273
5047,20211102,Social,19283,430243,7716,1446
5048,20230819,TV,31118,296503,9849,1847
5049,20250601,Digital,37572,57903,6116,1093
5050,20210707,TV,31387,285873,6371,925
5051,20221121,Events,11570,460970,3577,223
5052,20221101,Social,44127,353952,19769,3915
5053,20230706,TV,46943,27965,16764,1292
5054,20220202,Events,7542,46686,3005,214
5055,20241203,Digital,28286,70085,15484,1089
5056,20211124,Social,14976,443634,3851,489
5057,20220522,Social,38998,426273,14391,1925
5058,20250226,Events,21044,356437,17124,3391
5059,20220928,Social,9407,104778,2828,434
5060,20240905,Social,6961,351285,6152,613
5061,20230116,TV,16042,413949,11273,1196
5062,20230211,Digital,40965,269886,7126,704
5063,20210712,TV,45434,173724,6076,769
5064,20240824,Social,11115,83378,4278,518
5065,20250310,Digital,11973,116508,10617,968
5066,20241102,Events,16834,397204,13217,2108
5067,20230320,Events,37166,271747,3390,420
5068,20211215,Digital,49986,184954,18366,3544
5069,20211014,Digital,34843,219931,15729,1776
5070,20220227,Events,10138,14007,19682,2986
5071,20251129,Social,6687,123181,4801,638
5072,20251002,TV,35009,225095,15583,1661
5073,20251014,Social,36617,103186,5056,708
5074,20231224,Events,15816,447534,17587,990
5075,20240830,Events,24676,136493,2297,136
5076,20230707,TV,46628,218284,15960,3089
5077,20210329,TV,48189,49042,5151,867
5078,20240715,Digital,5392,270309,18877,1230
5079,20220916,Digital,27390,212249,4261,689
5080,20221107,TV,19380,174419,14056,1396
5081,20230206,Social,17256,144893,8114,1394
5082,20240413,Events,39206,25207,5850,685
5083,20231225,Events,23372,92944,6715,1173
5084,20230923,Social,22409,99853,5420,861
5085,20250519,Digital,25011,443573,17838,3105
5086,20250308,Events,47223,443303,5866,428
5087,20220521,TV,48170,144304,2885,347
5088,20220124,TV,11715,41528,4915,521
5089,20251222,Events,32900,449764,19115,2194
5090,20210607,Events,22693,406756,17834,1547
5091,20210510,Events,7572,255627,19110,3390
5092,20211004,TV,49234,32545,3342,333
5093,20241101,TV,39745,499456,3223,559
5094,20221101,Digital,42938,153193,11209,1822
5095,20210627,Events,18583,31534,1917,357
5096,20231010,TV,19345,458997,17748,1306
5097,20210925,Social,42414,462724,16443,2278
5098,20251012,TV,42691,466724,9440,967
5099,20250903,Events,26396,143297,9647,1336
5100,20251129,Digital,17147,124932,18288,2843
5101,20250717,Social,13214,400374,1117,113
5102,20220507,Events,41166,228351,10421,1395
5103,20220426,Events,18315,358723,9809,1417
5104,20240319,TV,8724,374540,7065,1372
5105,20240825,Events,32417,468753,17332,1840
5106,20230205,TV,23602,393061,12045,696
5107,20210915,Events,6869,94815,15356,2303
5108,20220715,Social,44558,123224,5768,332
5109,20220917,Social,44599,67809,2089,301
5110,20250201,Digital,8616,405136,6576,787
5111,20250516,Events,14430,371794,7985,1246
5112,20240129,Events,6695,102346,7793,556
5113,20230903,Events,23597,284590,11512,1631
5114,20251013,TV,11195,68659,6551,1274
5115,20251205,TV,14503,227131,18590,2202
5116,20250810,TV,20753,410658,18891,2156
5117,20241005,Events,35424,348015,9846,998
5118,20240604,Events,7557,464559,18193,2658
5119,20241017,TV,25609,419677,15053,2792
5120,20250817,Digital,46136,351856,9621,1813
5121,20240903,TV,10545,38970,12884,1650
5122,20240520,Events,12955,46508,1354,178
5123,20240215,Social,8150,83699,3981,424
5124,20230824,TV,34219,398521,12423,1516
5125,20220930,TV,31435,360178,6546,788
5126,20230423,TV,15123,85185,14038,1669
5127,20231119,Social,7994,479673,3559,635
5128,20230623,TV,15856,248853,13872,768
5129,20240329,TV,16022,100519,3623,313
5130,20210614,Social,25086,126476,10585,1359
5131,20211203,Digital,18595,311641,18605,3429
5132,20231111,TV,6086,379724,2733,446
5133,20210816,Social,48777,206806,13326,2404
5134,20230422,Events,35117,138196,11426,614
5135,20221109,Digital,21172,172987,15998,2876
5136,20221008,Events,6463,288432,19240,3123
5137,20230927,Events,43903,62724,5959,529
5138,20220902,Social,5298,404090,9469,622
5139,20220112,Events,26988,25122,1746,286
5140,20240913,TV,5781,10960,3529,255
5141,20220313,Events,6931,328778,19549,2810
5142,20240424,Digital,46122,452083,5176,434
5143,20221113,TV,31123,175456,7767,420
5144,20221114,Social,28622,59907,13328,738
5145,20250703,Events,13374,97735,1450,237
5146,20210608,Digital,35174,471991,5478,735
5147,20221204,Social,30750,299350,10592,1610
5148,20210506,Events,19581,482702,5574,853
5149,20210425,TV,45971,387388,6791,669
5150,20250629,TV,7801,389102,10319,1350
5151,20231120,TV,32822,380360,15806,2917
5152,20231227,TV,35711,40438,11369,1792
5153,20221107,Digital,7731,369082,19968,2012
5154,20250210,Digital,38129,98901,4788,692
5155,20240721,TV,26962,468086,8528,1353
5156,20231225,Social,26486,101294,14402,1216
5157,20210520,Events,28662,16993,7144,1149
5158,20211028,Events,49615,420342,12331,1027
5159,20211206,Social,46703,238326,17805,1345
5160,20230117,Digital,29323,93992,7004,850
5161,20220817,Events,43488,200629,8318,1081
5162,20210811,Events,16763,420495,5596,819
5163,20210927,Events,18815,269491,4626,650
5164,20211031,Social,31752,118780,10072,1966
5165,20221204,TV,20473,53934,16110,1989
5166,20250417,TV,17278,183220,17432,1668
5167,20210703,TV,26099,158373,14638,1437
5168,20241205,Events,20660,87786,11425,1339
5169,20220106,TV,35570,45906,11157,1645
5170,20220517,Social,19134,93422,18251,2210
5171,20250724,TV,13780,11486,5248,983
5172,20220717,TV,17586,384856,7151,594
5173,20220919,Digital,30671,446420,2756,283
5174,20220131,Digital,13256,338612,1280,96
5175,20230614,Digital,35002,152882,7564,529
5176,20210808,Digital,18402,240478,9799,829
5177,20230328,Events,38703,275819,1671,303
5178,20250702,Digital,19314,150488,11332,670
5179,20221121,Digital,47336,386656,4292,337
5180,20231211,TV,23234,321433,2520,397
5181,20230611,TV,30815,365182,15526,3009
5182,20221029,Digital,29402,72661,19814,3167
5183,20220223,Events,26236,399686,8666,1500
5184,20210417,TV,25910,486414,4924,614
5185,20241130,TV,18444,222381,4361,754
5186,20220701,Events,10485,84565,12725,1432
5187,20220130,Events,46002,444135,8875,657
5188,20230531,TV,49384,181636,15898,2092
5189,20220429,TV,6452,380383,15821,3055
5190,20211118,Events,30477,499205,8892,472
5191,20220909,Social,42729,302610,9941,929
5192,20240422,Social,26150,17918,8556,1451
5193,20220306,TV,36978,409671,1063,163
5194,20220915,Digital,34482,347802,8063,707
5195,20210321,Digital,33747,349348,8315,833
5196,20251106,Social,8398,288618,16780,2413
5197,20230110,TV,43856,463181,12954,2486
5198,20240209,TV,13757,118266,12860,1876
5199,20230121,TV,46842,461053,14527,1983
5200,20230920,Events,43552,415547,16150,880
5201,20250806,Events,45377,220238,14887,1153
5202,20241014,Digital,47034,423525,11588,1762
5203,20250101,Events,39737,185288,8987,1328
5204,20240826,Digital,36794,259287,14705,1954
5205,20231005,TV,46109,241859,15295,2184
5206,20230809,Social,11873,237722,3347,317
5207,20220520,TV,32280,305858,1108,102
5208,20230603,TV,36590,495623,7502,1383
5209,20240123,Digital,24879,208704,9812,1195
5210,20210306,Digital,16299,121518,5319,651
5211,20240208,Digital,27969,388743,14834,2459
5212,20210607,Events,11117,155433,9621,1494
5213,20210320,TV,20102,444145,15446,1624
5214,20241002,Digital,24783,75941,3005,542
5215,20240603,TV,16294,112869,16253,2596
5216,20251203,Events,12578,392823,10053,1397
5217,20250122,Social,42146,220329,4552,588
5218,20220407,Social,47292,189745,1096,187
5219,20251125,TV,15881,23267,6667,854
5220,20250310,TV,39818,27352,3588,398
5221,20220112,TV,25588,467898,17360,2958
5222,20250214,Digital,16145,418411,18602,1973
5223,20251116,Social,13125,107208,6237,908
5224,20250416,Events,36911,37832,3518,468
5225,20211013,Events,33047,343927,7833,833
5226,20210319,Events,39110,354388,10332,1985
5227,20230228,Events,14302,308909,14293,948
5228,20211124,Digital,39178,388583,10512,954
5229,20231112,TV,18139,377014,11041,1899
5230,20210413,Digital,10728,359502,12010,2376
5231,20241011,Events,34962,255627,7654,822
5232,20251110,Digital,16048,140762,15297,1174
5233,20231002,Events,25618,213578,1497,231
5234,20210221,Social,6876,14927,13442,2542
5235,20240614,Social,40743,210057,7239,897
5236,20220408,Digital,25814,427966,17275,1111
5237,20220609,Digital,11439,162376,14247,882
5238,20231221,Digital,16397,304380,16362,2359
5239,20211021,Social,9454,383877,17833,3370
5240,20220917,TV,23456,438024,3085,510
5241,20250728,Digital,21063,369367,19804,1471
5242,20250316,Social,10976,176960,19799,2964
5243,20241005,Events,47103,101056,19970,3621
5244,20251009,Events,41428,301321,3681,636
5245,20230318,TV,36309,226267,16021,1057
5246,20230901,Digital,20350,200200,6254,372
5247,20241103,Digital,41722,348932,7799,922
5248,20210520,Digital,20142,223846,4557,332
5249,20250515,Events,40995,240503,5618,1052
5250,20220312,TV,32921,485327,9056,1683
5251,20230918,TV,32424,349902,13688,2503
5252,20220526,TV,36115,326112,1179,83
5253,20251002,Events,6633,382837,4252,584
5254,20240229,Social,17670,412751,2088,284
5255,20210816,Digital,21874,364032,11004,2172
5256,20250312,Social,19902,127376,3210,510
5257,20221120,Events,44582,128857,11953,2177
5258,20230114,Events,43025,343036,10918,1104
5259,20240621,Events,27922,443212,6444,331
5260,20240204,Social,6370,21299,4400,369
5261,20210810,Social,30472,94032,4022,527
5262,20221230,Social,40556,499893,5817,812
5263,20250829,Digital,48210,73440,19026,3198
5264,20240105,Social,45843,169153,11496,840
5265,20240702,Digital,12840,453194,17968,1154
5266,20220515,Social,23668,47872,13272,2170
5267,20211218,Events,10133,252549,8235,1527
5268,20240531,Events,17858,369126,13187,1752
5269,20230804,Events,43312,110044,2971,530
5270,20240131,TV,40867,316076,8558,1433
5271,20221219,Social,49542,210408,14781,2582
5272,20250205,TV,30829,114543,14544,1047
5273,20220323,Events,27253,163344,2448,218
5274,20250406,Social,30794,100666,4367,588
5275,20250323,TV,15458,171821,9736,858
5276,20210516,Events,31883,64338,7248,416
5277,20210830,Social,18645,194521,5230,494
5278,20250527,Social,35600,111295,17432,1296
5279,20240614,Social,23423,134197,2070,174
5280,20230709,Events,42451,76245,17676,2203
5281,20231028,Events,19718,165746,3156,585
5282,20250905,Social,24152,431995,13783,1632
5283,20240711,Social,20258,138851,7413,521
5284,20250822,Events,13887,331157,3011,153
5285,20250624,Social,10361,273398,16580,2833
5286,20230130,Events,47740,285896,9404,994
5287,20210118,TV,45841,164423,3158,577
5288,20240605,Digital,21016,476443,6354,600
5289,20250224,Events,45520,465353,8752,770
5290,20221108,Events,35559,454961,18360,3553
5291,20220410,TV,42407,251789,14518,769
5292,20230324,Digital,18258,341308,14281,1727
5293,20210709,Events,37250,266609,17540,2005
5294,20250518,TV,5326,219175,17620,1407
5295,20250508,Events,26328,36702,8589,1120
5296,20210122,TV,44321,209984,1989,196
5297,20220626,Events,10785,42573,16464,2950
5298,20251112,Events,47576,401893,4432,477
5299,20250102,TV,30548,107739,14274,1285
5300,20250919,Events,10559,105818,8495,1352
